0 0
0 0.009
0 0.018
0 0.027
0 0.036
0 0.045
0 0.054
0 0.063
0 0.072
0 0.081
0 0.09
0 0.099
0 0.108
0 0.117
0 0.126
0 0.135
0 0.144
0 0.153
0 0.162
0 0.171
0 0.18
0 0.189
0 0.198
0 0.207
0 0.216
0 0.225
0 0.234
0 0.243
0 0.252
0 0.261
0 0.27
0 0.279
0 0.288
0 0.297
0 0.306
0 0.315
0 0.324
0 0.333
0 0.342
0 0.351
0 0.36
0 0.369
0 0.378
0 0.387
0 0.396
0 0.405
0 0.414
0 0.423
0 0.432
0 0.441
0 0.45
0 0.459
0 0.468
0 0.477
0 0.486
0 0.495
0 0.504
0 0.513
0 0.522
0 0.531
0 0.54
0 0.549
0 0.558
0 0.567
0 0.576
0 0.585
0 0.594
0 0.603
0 0.612
0 0.621
0 0.63
0 0.639
0 0.648
0 0.657
0 0.666
0 0.675
0 0.684
0 0.693
0 0.702
0 0.711
0 0.72
0 0.729
0 0.738
0 0.747
0 0.756
0 0.765
0 0.774
0 0.783
0 0.792
0 0.801
0 0.81
0 0.819
0 0.828
0 0.837
0 0.846
0 0.855
0 0.864
0 0.873
0 0.882
0 0.891
0 0.9
0 0.909
0 0.918
0 0.927
0 0.936
0 0.945
0 0.954
0 0.963
0 0.972
0 0.981
0 0.99
0 0.999
0 1.008
0 1.017
0 1.026
0 1.035
0 1.044
0 1.053
0 1.062
0 1.071
0 1.08
0 1.089
0 1.098
0 1.107
0 1.116
0 1.125
0 1.134
0 1.143
0 1.152
0 1.161
0 1.17
0 1.179
0 1.188
0 1.197
0 1.206
0 1.215
0 1.224
0 1.233
0 1.242
0 1.251
0 1.26
0 1.269
0 1.278
0 1.287
0 1.296
0 1.305
0 1.314
0 1.323
0 1.332
0 1.341
0 1.35
0 1.359
0 1.368
0 1.377
0 1.386
0 1.395
0 1.404
0 1.413
0 1.422
0 1.431
0 1.44
0 1.449
0 1.458
0 1.467
0 1.476
0 1.485
0 1.494
0 1.503
0 1.512
0 1.521
0 1.53
0 1.539
0 1.548
0 1.557
0 1.566
0 1.575
0 1.584
0 1.593
0 1.602
0 1.611
0 1.62
0 1.629
0 1.638
0 1.647
0 1.656
0 1.665
0 1.674
0 1.683
0 1.692
0 1.701
0 1.71
0 1.719
0 1.728
0 1.737
0 1.746
0 1.755
0 1.764
0 1.773
0 1.782
0 1.791
0 1.8
0 1.809
0 1.818
0 1.827
0 1.836
0 1.845
0 1.854
0 1.863
0 1.872
0 1.881
0 1.89
0 1.899
0 1.908
0 1.917
0 1.926
0 1.935
0 1.944
0 1.953
0 1.962
0 1.971
0 1.98
0 1.989
0 1.998
0 2.007
0 2.016
0 2.025
0 2.034
0 2.043
0 2.052
0 2.061
0 2.07
0 2.079
0 2.088
0 2.097
0 2.106
0 2.115
0 2.124
0 2.133
0 2.142
0 2.151
0 2.16
0 2.169
0 2.178
0 2.187
0 2.196
0 2.205
0 2.214
0 2.223
0 2.232
0 2.241
0 2.25
0 2.259
0 2.268
0 2.277
0 2.286
0 2.295
0 2.304
0 2.313
0 2.322
0 2.331
0 2.34
0 2.349
0 2.358
0 2.367
0 2.376
0 2.385
0 2.394
0 2.403
0 2.412
0 2.421
0 2.43
0 2.439
0 2.448
0 2.457
0 2.466
0 2.475
0 2.484
0 2.493
0 2.502
0 2.511
0 2.52
0 2.529
0 2.538
0 2.547
0 2.556
0 2.565
0 2.574
0 2.583
0 2.592
0 2.601
0 2.61
0 2.619
0 2.628
0 2.637
0 2.646
0 2.655
0 2.664
0 2.673
0 2.682
0 2.691
0 2.7
0 2.709
0 2.718
0 2.727
0 2.736
0 2.745
0 2.754
0 2.763
0 2.772
0 2.781
0 2.79
0 2.799
0 2.808
0 2.817
0 2.826
0 2.835
0 2.844
0 2.853
0 2.862
0 2.871
0 2.88
0 2.889
0 2.898
0 2.907
0 2.916
0 2.925
0 2.934
0 2.943
0 2.952
0 2.961
0 2.97
0 2.979
0 2.988
0 2.997
0 3.006
0 3.015
0 3.024
0 3.033
0 3.042
0 3.051
0 3.06
0 3.069
0 3.078
0 3.087
0 3.096
0 3.105
0 3.114
0 3.123
0 3.132
0 3.141
0 3.15
0 3.159
0 3.168
0 3.177
0 3.186
0 3.195
0 3.204
0 3.213
0 3.222
0 3.231
0 3.24
0 3.249
0 3.258
0 3.267
0 3.276
0 3.285
0 3.294
0 3.303
0 3.312
0 3.321
0 3.33
0 3.339
0 3.348
0 3.357
0 3.366
0 3.375
0 3.384
0 3.393
0 3.402
0 3.411
0 3.42
0 3.429
0 3.438
0 3.447
0 3.456
0 3.465
0 3.474
0 3.483
0 3.492
0 3.501
0 3.51
0 3.519
0 3.528
0 3.537
0 3.546
0 3.555
0 3.564
0 3.573
0 3.582
0 3.591
0 3.6
0 3.609
0 3.618
0 3.627
0 3.636
0 3.645
0 3.654
0 3.663
0 3.672
0 3.681
0 3.69
0 3.699
0 3.708
0 3.717
0 3.726
0 3.735
0 3.744
0 3.753
0 3.762
0 3.771
0 3.78
0 3.789
0 3.798
0 3.807
0 3.816
0 3.825
0 3.834
0 3.843
0 3.852
0 3.861
0 3.87
0 3.879
0 3.888
0 3.897
0 3.906
0 3.915
0 3.924
0 3.933
0 3.942
0 3.951
0 3.96
0 3.969
0 3.978
0 3.987
0 3.996
0 4.005
0 4.014
0 4.023
0 4.032
0 4.041
0 4.05
0 4.059
0 4.068
0 4.077
0 4.086
0 4.095
0 4.104
0 4.113
0 4.122
0 4.131
0 4.14
0 4.149
0 4.158
0 4.167
0 4.176
0 4.185
0 4.194
0 4.203
0 4.212
0 4.221
0 4.23
0 4.239
0 4.248
0 4.257
0 4.266
0 4.275
0 4.284
0 4.293
0 4.302
0 4.311
0 4.32
0 4.329
0 4.338
0 4.347
0 4.356
0 4.365
0 4.374
0 4.383
0 4.392
0 4.401
0 4.41
0 4.419
0 4.428
0 4.437
0 4.446
0 4.455
0 4.464
0 4.473
0 4.482
0 4.491
0 4.5
0 4.509
0 4.518
0 4.527
0 4.536
0 4.545
0 4.554
0 4.563
0 4.572
0 4.581
